siret,nom,email,telephone,site,adresse,code_postal,ville,siren,organisme,domaines_rge,email_source,etat_sirene,procedure_collective,dirigeant,tranche_effectif,enrichi,departement,score,score_detail,effectif_num,tier
81172058000034,KALYA INGENIERIE MALAUNAY,contact@kalya-ing.com,02 35 75 83 27,http://www.kalya-ing.com,99 route de Dieppe,76770,MALAUNAY,811720580,opqibi,Etude système technique bâtiment,,,,,,1,76,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81172058000042,KALYA INGENIERIE,commercial@kalya-ing.com,07 83 21 06 41,http://www.kalya-ing.com,"164 ter, rue d'Aguesseau",92100,BOULOGNE BILLANCOURT,811720580,opqibi,Etude système technique bâtiment,,,,,,1,92,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81187742200022,DU*DSIGN INTERIOR ARCHITECTURE DESIGN,contact@dudsign.com,06 51 76 09 14,http://www.dudsign.com,831 ROUTE DE RIVE DE GIER,69560,STE COLOMBE,811877422,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,69,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81194757100014,WATTSON ENERGY,m.diogon@copergreen.fr,04 73 90 85 85,http://www.copergreen.fr,26 rue Louis Blériot Le Brézet,63100,CLERMONT FERRAND,811947571,opqibi,Etude solaire photovoltaïque,,,,,,1,63,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81221511900023,ROVIROSA LLORENS MARIA DEL MAR,rovirosa.architecte@gmail.com,06 52 68 05 94,http://rovirosa-architecte.com,"136, AVENUE MONTREDON  POINTE ROUGE",13008,MARSEILLE,812215119,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,13,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81225289800026,SOCA INGENIERIE,contact@soca-ingenierie.fr,04 28 29 01 00,http://www.soca-ingenierie.fr,12 B rue Professeur Depéret Les Bureaux Verts,69160,TASSIN LA DEMI LUNE,812252898,opqibi,Etude thermique reglementaire,,,,,,1,69,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81251060000032,GADS,contact@citron.io,01 84 20 05 90,http://www.citron.io,28 Quai Gallieni,92150,SURESNES,812510600,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,92,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81292126000095,RIDER LEVETT BUCKNALL FRANCE - RLB-SQA,contact@sqa.fr,01 53 40 94 80,http://sterlingquestassociates.com/,7 bis rue de Monceau,75008,PARIS,812921260,opqtecc,Etude enveloppe du bâtiment,,,,,,1,75,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81300204500017,ARCH'AB,archab.architectes@gmail.com,05 56 87 06 10,http://www.archab.fr,53 RUE AMEDEE ST GERMAIN,33800,BORDEAUX,813002045,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,33,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81316394600029,LATHER & SOFTWARE,s.laoubi@free.fr,06 14 98 61 84,http://www.lather.fr,"21, Avenue Jean Moulin",93100,MONTREUIL,813163946,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,93,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81375884400027,CELERITE,cborel@celerite.fr,06 10 26 94 59,http://www.celerite.fr,302 route de Chirens,38500,ST NICOLAS DE MACHERIN,813758844,opqibi,Etude solaire photovoltaïque,,,,,,1,38,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81390256600054,ENERLAB,contact@ener-lab.fr,05 57 61 32 85,http://www.ener-lab.fr,10 Rue Harmens Rembrandt cedex 50,33150,CENON,813902566,opqibi,Etude bois énergie;Etude système technique bâtiment,,,,,,1,33,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81439385600012,DELTA U INGENIERIE,fidele.ahouansou@delta-u-ingenierie.fr,01 84 31 31 41,http://www.delta-u-ingenierie.fr,42 rue de l’Innovation,77550,MOISSY CRAMAYEL,814393856,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,77,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81467033700017,BE HEMILIA,contact@behemilia.fr,06 61 89 42 32,http://www.behemilia.fr,28 route de Montigny Lieu dit Des Terneaux,18220,AZY,814670337,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,18,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81482574100014,FYNERGIE,florence.yziquel@fynergie.com,06 70 01 10 00,http://www.fynergie.com,12 avenue Jacques Trouillet,13160,CHATEAURENARD,814825741,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,13,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81482574100022,FYNERGIE JAURES,florence.yziquel@fynergie.com,06 70 01 10 00,http://www.fynergie.com,20 avenue Jean Jaurès,13160,CHATEAURENARD,814825741,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,13,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81489900100022,CONCEPT ET DIAGNOSTICS,concept.diagnosticsimmo@gmail.com,06 51 70 13 04,http://www.concept-diagnostics.fr,4 rue Leneveux,75014,PARIS,814899001,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,75,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81520616400031,BUROTHERM,burotherm@gmail.com,06 77 24 08 40,http://www.burotherm.fr,2 rue Simone de Beauvoir,54510,TOMBLAINE,815206164,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,54,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81520616400056,BUROTHERM,burotherm@gmail.com,06 77 24 08 40,http://www.burotherm.fr,46 Bis Avenue de la Paix,54510,TOMBLAINE,815206164,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,54,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81534566500062,A2L BUREAU D’ETUDES,contact@a2L-be.fr,05 87 09 01 13,http://www.a2L-be.fr,79 Avenue Pierre Semard,19100,BRIVE-LA-GAILLARDE,815345665,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,19,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81540464500013,ACORUS INGENIERIE,etienne.huguet@groupe-acorus.fr,01 60 06 46 24,http://www.groupe-acorus.fr,ZA PARIEST 46 rue des Vieilles Vignes,77183,CROISSY BEAUBOURG,815404645,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude thermique reglementaire,,,,,,1,77,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81751183500024,MAYEUL DE REILHAC,mdereilhac@yahoo.fr,01 77 32 16 12,https://www.mdereilhac.com,25 RUE DES URSULINES,93200,ST DENIS,817511835,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,93,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81762874600031,FEBUS INGENIERIE,febus@febus.fr,09 72 29 05 45,http://www.febus.fr,13 Rue du Golf Immeuble Augusta,21800,QUETIGNY,817628746,opqibi,Etude thermique reglementaire,,,,,,1,21,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81768795700032,KALISAYA INGENIERIE,jquesada@kalisaya-ingenierie.fr,06 86 41 11 47,http://www.kalisaya.fr,7 rue de Bernardy,07200,AUBENAS,817687957,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,07,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81770033900010,ENERSIM,remy.saulnier@enersim.fr,07 68 84 46 02,http://www.enersim.fr,18 Route de Pernes,84210,ST DIDIER,817700339,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude thermique reglementaire,,,,,,1,84,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81797828100027,EURL CPYM,cedric@b3e.bzh,02 79 41 02 04,http://www.b3e.bzh,20 rue des Grèves,22120,YFFINIAC,817978281,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,22,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81811909100028,L’ALZATU,bet.alzatu@outlook.fr,06 46 09 05 18,http://www.bet-alzatu.com,19 Cours Paoli,20250,CORTE,818119091,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,20,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81842290900049,G-ON,tlacroix@g-on.fr,07 68 39 64 98,http://www.g-on.fr,24 rue du Gouverneur Général Eboué,92130,ISSY LES MOULINEAUX,818422909,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,92,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81842290900056,G-ON RENNES,tlacroix@g-on.fr,07 68 39 64 98,http://www.g-on.fr,1 Carrefour Jouaust,35000,RENNES,818422909,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,35,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81842290900064,G-ON CAEN,tlacroix@g-on.fr,07 68 39 64 98,http://www.g-on.fr,"16 bis, Quai Amiral Hamelin",14000,CAEN,818422909,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,14,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81891048100014,MAGA,guidotmarie@wanadoo.fr,06 89 16 73 60,https://marieetpaula.com/,50 AVENUE SIMON BOLIVAR,75019,PARIS,818910481,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,75,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81892422700049,ICE,admin-ice@alliance-be.fr,06 47 22 25 18,http://www.alliance-be.fr,7 rue Pierre Mendès France,33270,FLOIRAC,818924227,opqibi,Etude thermique reglementaire,,,,,,1,33,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81904876000014,ETUDES THERMIQUE DU BATIMENT MONGEREAU  ETBM,b.mongereau@etbm.fr,06 50 06 38 35,http://www.etbm.fr,11-13 Avenue de la Division LECLERC,94230,CACHAN,819048760,opqibi,Etude thermique reglementaire,,,,,,1,94,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
81955463500030,APERTURE ARCHITECTURE,aperture@architectes.org,02 37 35 56 73,https://www.aperture-archi.fr,5 RUE GEORGES VARLET,28110,LUCE,819554635,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,28,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82069886800065,OBIOSE INGENIERIE,contact@obiose.com,07 69 37 94 97,http://www.obiose.com,200 rue Benoîte Groult,29490,GUIPAVAS,820698868,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude thermique reglementaire,,,,,,1,29,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82077775300048,GH PLUS,gildas.garnier@gh-plus.fr,06 67 36 22 56,http://www.gh-plus.fr,26 Route de Nantes,44330,LA CHAPELLE HEULIN,820777753,opqibi,Etude ACV;Etude thermique reglementaire,,,,,,1,44,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82108987700020,DAMOUR LAURENCE,contact@laurencedamour-architecte.com,06 31 32 18 48,http://www.laurencedamour-architecte.com,"1, RUE DES AUBERTES",30630,GOUDARGUES,821089877,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,30,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82132459700078,EVOGREEN,hello@evogreen.fr,05 61 49 35 25,http://www.evogreen.fr,5 Impasse de la Colombette Bureau 3,31000,TOULOUSE,821324597,opqibi,Etude thermique reglementaire,,,,,,1,31,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82137911200039,THERNOVA,contact@thernova.fr,04 86 25 75 57,http://www.thernova.fr,399 avenue des Templiers,13400,AUBAGNE,821379112,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude ACV;Etude thermique reglementaire,,,,,,1,13,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82174919900054,SOBRE,equipe@sobre-energie.com,06 69 74 90 57,http://www.sobre-energie.com,117 avenue Victor Hugo,92100,BOULOGNE BILLANCOURT,821749199,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,92,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82177242300017,MC ARCHITECTURE,mcoudriaud@mc-architecture.fr,06 50 89 62 50,https://mc-architecture.fr/,93 RUE CHARLES INFROIT,94400,VITRY SUR SEINE,821772423,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,94,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82177668900027,KALLIKRATES,ip.archi@hotmail.com,07 81 08 69 39,https://www.kallikrates.fr/,"256, CHEMIN DE LA PIERRE DE FEU",13090,AIX EN PROVENCE,821776689,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,13,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82179033400055,Sigmalynx - Engineering,secretariat@sigmalynx.com,09 51 48 95 55,http://www.sigmalynx.com,290 Chemin de la Reine Jeanne,13090,AIX EN PROVENCE,821790334,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,13,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82250144100015,INSPYR ENERGIES ENVIRONNEMENT,contact@inspyr-ee.com,05 59 16 37 18,http://www.inspyr-ee.com,2 avenue Pierre Angot Technopole Helioparc,64000,PAU,822501441,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude thermique reglementaire,,,,,,1,64,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82252824600033,STYLENERGIE,contact@stylenergie.com,05 33 10 03 30,http://www.stylenergie.com,59 bis rue des Tourterelles,86280,ST BENOIT,822528246,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,86,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82255353300040,THIBAULT MACHU ARCHITECTURE,thibault.machu@gmail.com,06 89 96 54 94,http://www.thibaultmachu-architecture.com,33 BOULEVARD VICTOR HUGO,59000,LILLE,822553533,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,59,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82277898100032,BEE+INGENIERIE,contact@beeplus.fr,02 30 96 42 03,http://www.beeplus.fr,14 rue Roland Moreno,35530,NOYAL SUR VILAINE,822778981,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude forage géothermique,,,,,,1,35,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82279074700023,SECOUSSES,diag@secousses.com,09 53 69 99 53,http://www.secousses.comwww.secousses.com,18 RUE ERNEST ET HENRI ROUSSELLE,75013,PARIS,822790747,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,75,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82300186200015,PERFENCO,david.jegoux@perfenco.com,06 19 15 17 78,http://www.perfenco.com,43 rue de l'hospice,76570,PAVILLY,823001862,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,76,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82336435100036,JE2D,moyens-generaux@enerbioflex.fr,03 65 89 08 99,http://www.enerbioflex.fr,4 rue des Indes Noires,80440,BOVES,823364351,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,80,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82338917600038,DT BE,contact@dtbe.fr,02 30 06 06 40,http://www.dtbe.fr,4 Rue de Leinster,44240,LA CHAPELLE SUR ERDRE,823389176,opqibi,Audit énergétique Maison individuelle;Etude thermique reglementaire,,,,,,1,44,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82355549500022,ACCENTA,Thomas.ader@accenta.ai,01 84 19 71 53,https://www.accenta.ai/,696 rue Yves Kermen,92100,BOULOGNE BILLANCOURT,823555495,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude forage géothermique,,,,,,1,92,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82385889900011,SOGETI INGENIERIE BATIMENT,marjorie.auguste@sogeti-ingenierie.fr,02 35 59 49 39,http://www.sogeti-ingenierie.fr,"387, rue des Champs BP 509",76235,BOIS GUILLAUME CEDEX,823858899,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude ACV;Etude eclairage;Etude enveloppe du bâtiment;Etude thermique reglementaire,,,,,,1,76,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82387405200017,KAMI ARCHITECTURE,vmaleron@kamiarchitecture.fr,06 27 11 64 27,https://www.kamiarchitecture.fr,84 RUE DE LA REPUBLIQUE,69150,DECINES CHARPIEU,823874052,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,69,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82387433400019,PLATO (SARL),n.viville@plato.archi,06 30 53 19 75,http://plato.archi/,18 D RUE DU PONT DE L'ABBAYE,59520,MARQUETTE LEZ LILLE,823874334,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,59,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82397261700034,EXEO INGENIERIE,contact@exeo-ingenierie.fr,02 35 59 94 38,http://www.exeo-ingenierie.fr,19 Rue Adolphe Vard,27200,VERNON,823972617,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude ACV;Etude thermique reglementaire,,,,,,1,27,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82418048300037,ISOME,cecile.bonnin@isome.fr,07 72 31 62 89,http://www.isome.fr,4 impasse Charles Trenet Bâtiment B,44800,ST HERBLAIN,824180483,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,44,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82430317600047,BATIMGIE  La Roche sur Yon,contact@batimgie.fr,02 41 76 12 89,http://www.batimgie.fr,154 Bd Aristide Briand Résidence Le Starella,85000,LA ROCHE SUR YON,824303176,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Commisionnement;Etude ACV;Etude bois énergie;Etude eclairage;Etude enveloppe du bâtiment;Etude forage géothermique;Etude solaire photovoltaïque;Etude solaire thermique;Etude système technique bâtiment;Etude thermique reglementaire,,,,,,1,85,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82430317600054,BATIMGIE,contact@batimgie.fr,02 41 76 12 89,http://www.batimgie.fr,Carré d’Orgemont - Bat Layon 16 rue François Cevert,49000,ANGERS,824303176,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Commisionnement;Etude ACV;Etude bois énergie;Etude eclairage;Etude enveloppe du bâtiment;Etude forage géothermique;Etude solaire photovoltaïque;Etude solaire thermique;Etude système technique bâtiment;Etude thermique reglementaire,,,,,,1,49,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82431710100031,ASSIST EnR,contact@assistenr.fr,04 65 84 00 20,http://www.assistenr.fr,4 rue de la République,69001,LYON,824317101,opqibi,Etude solaire photovoltaïque;Etude solaire thermique,,,,,,1,69,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82448174100026,ATELIER INVIT,contact@atelier-invit.com,06 50 64 99 44,http://www.atelier-invit.com,"14, RUE LAUZIN",75019,PARIS,824481741,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,75,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82463967800013,OPTE (OSER POUR LA TERRE),bruno.denoulet@opte.eu,06 73 98 16 26,http://www.opte.eu,"297, Chemin des Petits Mas",13420,GEMENOS,824639678,opqibi,Etude solaire photovoltaïque,,,,,,1,13,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82466673900019,CREA DIAG EXPERTISES,contact@creadiag.fr,06 24 88 87 74,http://www.creadiag.fr,1 Avenue Bartholdi,68700,CERNAY,824666739,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,68,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82776914200031,ENERSHIP,admin@enership.eu,04 28 00 18 58,http://www.enership.eu,"46, quai Perrache",69002,LYON,827769142,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,69,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82797148200035,TIMEOV,contact@timeov.fr,06 07 62 07 09,http://www.timeov.fr,196 C rue du Rocher de Lorzier Work In Centr’Alp,38430,MOIRANS,827971482,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude solaire photovoltaïque,,,,,,1,38,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82797148200043,TIMEOV,contact@timeov.fr,06 51 08 17 77,http://www.timeov.fr,9 rue de Maguelone La Ruche,34000,MONTPELLIER,827971482,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude solaire photovoltaïque,,,,,,1,34,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82828796100027,CUR-A,fjaramillo@cur-a.fr,06 26 71 48 28,https://www.cur-a.fr,"67 RUE DES CONTAMINES, BATIMENT B",69270,ROCHETAILLEE SUR SAONE,828287961,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,69,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82857954000018,STUDIO DORELL,ddorell@hotmail.com,01 77 12 38 96,http://www.dandorell.com,42 RUE LAMARCK,75018,PARIS,828579540,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,75,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82858429200027,DIMOE,contact@dimo-energie.fr,09 87 15 65 13,http://www.dimo-energie.fr,273 A boulevard  Jules Durand,76600,LE HAVRE,828584292,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,76,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82879846200028,SASU ACDC ARCHITECTURE,admin@acdcarchitecture.com,06 37 55 85 44,https://acdcarchitecture.com/,131 AVENUE DE LA MAXIMINOISE,83470,ST MAXIMIN LA STE BAUME,828798462,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,83,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
82924265000010,REN ATELIER D'ARCHITECTURE,contact@ren.archi,06 82 16 51 59,http://www.ren.archi,24 RUE DE LA CHAPELLE,67520,NORDHEIM,829242650,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,67,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
83075423000027,APUS ENERGY CONSULTING,contact@apus-energy.com,05 59 85 45 60,http://www.apusenergy.com,Technopole Bordeaux Montesquieu 1 allée Jean Rostand,33650,MARTILLAC,830754230,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,33,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
83089937300021,ATELIER 2H,h.rousseliere@atelier2h.fr,06 76 96 75 12,https://www.architectes-pour-tous.fr/architectes-pour-tous/atelier-2h,59 ROUTE DE PARIS,76240,LE MESNIL ESNARD,830899373,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,76,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
83100267000022,OKSIGEN,lrobet@oksigen.fr,06 69 37 80 53,http://www.oksigen.fr,3 place Albert Camus,44200,NANTES,831002670,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,44,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
83111140600029,BET ASSET,samy.achtioui@bet-asset.fr,06 50 23 23 21,http://www.bet-asset.fr,"12, allée Gabriela Mistral",51430,BEZANNES,831111406,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,51,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
83133219200028,ANHEOL ENERGIES,contact@anheol-energie.bzh,09 52 51 01 39,http://www.anheol-energie.bzh,56 rue d’Aiguillon - 2ème droite,29200,BREST,831332192,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif;Etude bois énergie;Etude forage géothermique;Etude solaire photovoltaïque;Etude solaire thermique,,,,,,1,29,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
83141086500016,SMART MONTAGNE,benjamin.pouillot@smartmontagne.com,06 48 03 51 46,http://www.smartmontagne.com,266 Avenue de Savoie,38570,LE CHEYLAS,831410865,opqibi,Etude solaire photovoltaïque,,,,,,1,38,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
83141086500024,Siège Social,benjamin.pouillot@smartmontagne.com,06 48 03 51 46,http://www.smartmontagne.com,266 Avenue de Savoie,38570,Le Cheylas,831410865,opqibi,Etude solaire photovoltaïque,,,,,,1,38,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
83147177600011,CCE INGENIERIE,contact@cce-ingenierie.fr,04 90 25 19 08,http://www.cce-ingenierie.fr,23 domaine du verger,84250,LE THOR,831471776,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,84,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
83150687800014,DS INGENIERIE SAS,jonathan.segond@ds-ingenierie.com,05 65 24 00 05,http://www.ds-ingenierie.com,178 rue Jacques Brel,46000,CAHORS,831506878,opqibi,Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,46,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
83200564900021,BATICONSULT Ingénierie,contact@baticonsult.com,02 18 06 17 83,http://www.baticonsult.com,4-6 Boulevard de Chinon,37510,BALLAN MIRE,832005649,opqibi,Audit énergétique Maison individuelle;Audit énergétique Maison individuelle; Audit énergétique Logement collectif,,,,,,1,37,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
83208583100010,ARCHIDIAGIMMO,contact@archidiagimmo.fr,06 63 51 84 84,http://www.archidiagimmo.fr,LES MOIGNOUX  LES MOIGNOUX,63250,VISCOMTAT,832085831,cnoa,Audit énergétique Logement collectif;Audit énergétique Maison individuelle,,,,,,1,63,9,"RGE etudes, email, tel, site, domaine tertiaire",0,CHAUD
